entry_id	def_index	variants	mandarin_variants
116632	0	Robert	傻帽/笨蛋/蠢货
116636	0	婊	婊子
116623	0	心心眼	爱心眼/星星眼/花痴眼
116622	0	out fo	失焦
116641	0	簽	签证
116644	0	黐飯食	蹭饭/混饭吃
116649	0	主人房	主卧/主卧室
116645	0	圜/won	韩元/韩圜
116650	0	工人房	佣人房/保姆房
116651	0	售樓書	楼盘销售手册
116655	0	芒	芒果
116656	0	香芒	芒果
116657	0	打直	垂直/竖直
116666	0	風呂	浴缸/日式浴缸
116664	0	工人廁	工人厕所/佣人厕所
116667	0	橫雞躉	起重驳船/起重平底船
116679	0	律囉	滑轮
116676	0	財技	财务技巧
116673	0	野	放肆/放纵
116677	0	件	包裹/货件/订单
116680	0	慢慢行	慢走/路上小心
116681	0	恨到	渴望得到/终于得到
116682	0	炸魚薯條	炸鱼和薯条
116685	0	熱香餅	松饼/煎饼
116693	0	線上	在线/网上
116687	0	攊走/搦走	打包/带走
116697	1	死車	废弃车/僵尸车
116688	0	拎走	打包/外带/带走
116706	0	酸瓜	腌黄瓜/酸黄瓜
116716	1	菠蘿冰	冻菠萝片
116717	0	dead air	冷场/尴尬的沉默
116713	0	散叫	单点/零点
116715	0	冰菠蘿	冻菠萝
116719	0	有請小鳳姐	请出小凤姐
116720	0	醫務所	诊所
116722	0	卡邦尼意粉	奶油培根意大利面/卡邦尼意大利面
116748	0	間選	间接选举
116746	0	小氣簿/小器簿	小气本/记仇本/记仇账
116753	0	卡	卡住
116761	0	答問會	答问环节
116762	0	共渡時艱	共渡难关/同甘共苦/患难与共
116770	0	雅枝竹/亞枝竹	洋蓟/朝鲜蓟
116756	0	皇氣	皇家气派/帝王之气
116774	0	雞蛋糖水	鸡蛋甜汤
116775	0	番薯糖水	红薯糖水/地瓜糖水
116776	0	唧魚蛋/擳魚蛋	摸胸
116780	0	斷供	违约
116778	0	盤	盒
116782	0	有創意	有创造力
116790	0	橙	橙色
116787	0	斷莊	断代/后继无人
116789	0	逢	遇到/遇见/碰上
116791	0	分部	分支机构
116792	0	啹喀	廓尔喀
116796	0	西	屄
116793	0	all in	全押/梭哈
116799	0	牛殼	牛骨架
116801	0	最大公因數	最大公约数
116797	0	肉殼	胴体
116798	0	豬殼	猪胴体/猪身
116805	0	按	抵押
116808	0	醒扒	机灵/聪明/反应快
116810	0	二按	二次抵押/二押
116809	0	一按	一押/首次抵押
116814	0	秋颱	秋台风
116813	0	葉	叶片/扇叶
116817	0	對頭車	对向车/迎面车
116812	0	轉按	转按揭/转贷
116821	0	cancel	取消
116822	0	respect	尊重/尊敬
116818	0	單程路	单行道
116819	0	雙程路	双向道路/双行道
116832	0	經	经过/通过
116827	1	cut單	停止接单/停止下单
116828	0	從實招來	如实招来
116834	0	好耐都唔該晒/好耐都唔該	非常感谢/多谢
116837	0	屯門牛	屯门人
116842	0	政府合署	政府办公大楼/政府办公楼
116844	0	發鈔	发行钞票/印钞
116843	0	高原反應	高山病
116846	0	量	衡量/考虑
116849	0	空	空闲/空暇
116866	1	紙水	价格/物价/行情
116881	0	mini	迷你
116865	0	總	总会/协会
116875	0	勒	强制/强迫/逼迫
116860	0	重擊	猛击
116867	0	匹/baht	泰铢
116895	0	舞	跳舞
116897	0	河邊	河畔
116889	0	妹妹仔	小妹妹/妹妹
116899	0	落街	出门/上街/出去走走
116905	0	星馬	新马
116915	0	小事一樁	小菜一碟
116907	0	井號/井	井字符/井字键
116904	0	⋯又唔係⋯又唔係	⋯也不是⋯也不是/⋯也不是⋯也不是
116902	0	魚毛	鱼苗/小鱼
116917	0	月圓	满月
116923	0	Mini	迷你
116924	0	warm	温暖/热情/热心
116919	0	push	顶/推/置顶
116925	0	perm	永久/持久/长期
116932	1	admin	管理员/系统管理员
116922	0	CLS	评论点赞转发/评论点赞关注
116920	0	砍掉重練/斬掉重練	从头再来/重新开始/推倒重来
116936	0	強	轮/回合
116949	0	烏拉山脈	乌拉尔山脉
116946	0	換句話講	换句话说/换言之
116938	0	順個靚便	顺便/方便时
116934	0	右上左落	靠右行驶/左舵车
116945	0	縮窄	缩小/变窄/收窄
116933	0	左上右落	靠左行驶/左行右驾
116960	0	禮拜尾	周末
116956	0	以物易物	物物交换
116973	0	勁	气势/气场/活力
116959	0	籃波	篮球
116982	0	派錢	发钱/派发钱款
116988	0	盈警	盈利预警/利润预警
116989	0	盈喜	盈利预告/盈利预警
116981	0	Teslun/Tes撚	特斯拉车主（贬义）
116993	0	樽鹽	尊严/面子
116983	0	雙修	双学位
116992	0	隔夜仇	宿怨/旧仇/积怨
116996	0	OS	操作系统
116998	0	喜惡	喜好/好恶
116997	0	作業系統	操作系统
117006	0	email	发邮件/电邮
117004	0	廣東歌	粤语歌
117003	0	女一	女主角
117002	0	男一	男主角/男一号
117009	0	手肘	胳膊肘
117011	0	小括號	圆括号
117012	0	中括號	方括号
117013	0	大括號	花括号
117019	0	大括弧	大括号
117018	0	中括弧	方括号
117024	0	rap	说唱/饶舌
117027	0	overall	总体上/总的来说/整体上
117023	0	行人專用區	步行区
117025	0	rapper	说唱歌手/饶舌歌手
117026	0	gimmick	噱头/卖点
117031	0	接枝	嫁接
117039	0	retake	重修
117038	0	小測	小测验/小考
117048	0	啪斷	掰断/折断
117043	0	shopping	购物/逛街
117045	0	袋	蛋/蛋蛋
117040	0	repeat	复读/留级
117050	0	break	休息/小憩/短暂休息
117066	0	contact	联系/联络
117058	0	營運商	运营商
117053	0	21314	欢迎光临
117067	0	pink波	粉球
117065	0	target	针对/瞄准/锁定
117057	0	防潮珠	干燥剂/防潮剂
117056	0	字款	字体/字型
117068	0	黑柴	黑球
117071	0	當食生菜	易如反掌/轻而易举/小菜一碟
117070	0	pink lin	粉红乳头
117079	0	退地	抠图/去背景
117075	0	package	套餐/组合/捆绑销售
117080	0	打板	场记板/拍板
117077	0	gentleman	绅士/君子
117076	0	gentleman	绅士风度/彬彬有礼/温文尔雅
117073	0	兜	斗篷/披风
117081	0	場記牌	场记板/拍板
117074	0	細力	力气小/力气不足
117086	0	尐	的/些
117092	0	牧者	牧师
117082	0	導演板	场记板/打板
117087	0	庹縮	退缩/畏缩
117094	0	豬頸肉	猪颊肉
117115	0	慘	悲惨/凄惨
117098	0	唐貓	家猫/土猫
117099	0	唔留情面	不留情面/不讲情面/毫不留情
117120	0	用慣用熟	熟能生巧/驾轻就熟
117122	0	睇慣	看惯/习以为常
117136	0	房署	房管局/房管署
117140	0	扯扯地	有点兴奋/有点冲动
117157	0	控場	掌控局面/控制局面
117159	0	法援	法律援助
117168	1	收錢	收款
117158	1	抽插	批评/指责/抨击
117142	0	罰抄	罚写
117178	0	擾敵	干扰对手/扰乱敌人
117171	0	失敗者	输家
117182	0	委婉語	婉辞
117183	0	3A電池/AAA電池	7号电池
117188	0	逾時不候	过时不候
117194	0	嬲	生气/愤怒
117197	0	女	女性/女子
117196	0	男	男性/男人
117192	0	呢家	现在/目前/此刻
117198	0	輕輕	轻轻地/轻轻地/轻轻地/轻轻地
117199	0	晚	晚上/夜晚
117201	0	差	差役/公差
117212	0	燕	燕子
117206	0	腎石	肾结石
117207	0	短	弱/不足/欠缺
117208	0	冇有錯	没错/正确/对
117214	0	八	八卦/打听/窥探
117215	0	陰吱陰吱/陰滋陰滋	窃窃私语/低声细语
117216	0	三色貓	三花猫
117223	0	牙	螺纹
117226	0	避無可避	不可避免/无法避免
117228	1	份	部分/份额
117231	0	輕輕	轻柔/轻微/轻巧
117229	0	拜拜你條尾	拜拜了您嘞/再见啦
117233	0	更加之	更加/更为/更甚
117234	0	mm7	好/棒/不错
117237	0	瑜伽蓆	瑜伽垫
117240	0	手握力	握力
117239	0	瑜伽波	瑜伽球/健身球
117242	0	營釘	地钉/帐篷钉
117256	0	撳芯筆	自动铅笔
117249	0	咋話/𠾵話	而已/罢了
117241	1	頭燈	前灯/车头灯
117253	0	的而且確	的确/确实/实在
117252	0	詐詐諦	假装/装模作样/装腔作势
117248	0	望	希望/期望
117258	0	caltor	计算器
117263	0	花樣年華	青春年华
117259	0	cal機	计算器
117272	0	C位	中心位
117273	0	伏冰/僕冰	吸冰毒
117275	0	食純	药物耐受/药物依赖
117276	0	融雪/溶雪	药劲过了/药效消退
117277	0	索K	吸K/吸食K粉
117278	1	貴	珍贵/宝贵
117280	1	死	滚/去死
117279	0	貴為	尊为
117290	0	押	抵押/典当
117292	3	片	骂/攻击/打
117285	0	好呢味嘢	好这口/有这种癖好/喜欢这种东西
117301	0	啤工	模切/裁切
117296	0	黃丸仔	扑尔敏/氯苯那敏
117315	0	二次元	动漫游戏
117309	0	諺文	韩文/朝鲜文
117304	0	hard sell	强行推销/硬性推销/强卖
117313	0	音game	音游/音乐游戏/节奏游戏
117327	0	巴基斯坦文	乌尔都语
117329	0	烏都話	乌尔都语
117325	0	印度文	印地语/印度语
117334	0	韓語	朝鲜语
117335	0	好q	好烦/好讨厌/好烦人
117351	0	世界上	世间/世上
117342	0	舉個例	举个例子/举例来说
117352	0	正中間	中心点
117369	0	放料	爆料/提供情报/透露消息
117361	0	波斯話	波斯语
117377	0	規管	监管/管制/规范
117379	0	頸箍	颈托
117375	0	重拾	恢复/重新找回
117412	0	講得通	说得通/合理
117409	0	瞓晏覺	睡午觉/午睡
117443	0	個腦坐住咗	脑子进水了/脑子坏掉了/脑子短路了
117424	0	人盡皆知	众所周知/家喻户晓/尽人皆知
117449	0	粵語殘片	粤语老片
117450	0	雫酒	滴酒/滴滤酒
117451	0	貨櫃碼頭	集装箱码头
117452	0	貨櫃船	集装箱船
117453	0	夠膽	敢/有胆量
117454	0	影	电影/影片
117459	0	服	佩服/服气
117462	0	茶海	公道杯
117473	0	炸髀/炸肶	炸鸡腿
117463	0	公道杯	茶海
117472	0	夠喇	够了/行了/别说了
117468	0	子	副
117478	0	點着/點著	点燃
117480	0	打豆	打针/输液/静脉注射
117484	0	人造皮	人造革/合成革
117490	0	原	平原
117503	0	電視精	电视迷
117494	0	甜	色情/情色/荤
117492	0	咕姑固	咕咕咕
117512	0	互勉	互相鼓励
117510	0	走下坡	走下坡路/走下坡道
117519	0	劍指	针对/瞄准
117514	0	付費	支付费用
117562	0	玉子豆腐	日本豆腐
117540	1	後座	后排
117571	0	磁浮	磁悬浮
117565	0	疊詞	重复词
117592	0	異地戀	远距离恋爱
117601	0	搜尋器/搜尋引擎	搜索引擎
117596	0	引戰	挑衅/挑事
117603	0	哦	啊哈
117605	0	關注組	关注团体
117604	0	哦	啊/噢
117609	0	鹹帶	黄片/色情片/成人片
117617	0	支薪	发薪/发工资/支付薪水
117620	0	家變	家庭变故
117622	0	十世	很久/好久/漫长岁月/十辈子
117624	0	齊腳	凑齐人/人齐了
117636	0	點到即止	适可而止/点到为止
117632	0	客𨋢	客梯
117628	0	不知名	匿名/无名
117653	0	紙皮箱	纸箱/纸板箱
117651	0	經常性	经常/常常/时常/总是
117663	0	換電	换电池
117660	0	當正	当作/当成
117666	0	手殘	手笨/手拙
117662	0	驗眼	验光/检查视力
117658	0	男主	男主角
117657	0	睇波	看球/看足球
117659	0	腦細	脑残老板/傻老板
117678	0	肥牛	火锅牛肉
117683	0	曉飛	会飞/聪明绝顶/出类拔萃
117687	0	插電	通电
117685	0	派帽	出轨/偷情/外遇
117684	0	供股	配股
117694	0	笑位	笑点
117697	0	增肥	增重/长胖
117693	0	糧單	工资单/薪水单
117692	0	爛地	荒地/空地/裸地
117700	0	農夫車	皮卡/皮卡车
117701	0	杜拜	迪拜
117709	0	驗身	体检/身体检查
117705	0	危疾	重疾/危重疾病
117714	0	分段	分节/分部分
117708	0	約炮	约P
117717	0	陪跑	陪衬/陪练
117719	0	守龍	守门
117725	0	藥廠	制药厂
117722	0	馬迷	赛马迷
117728	0	執屋	收拾屋子/整理房间
117727	0	釋出	发布/公布/公开
117733	0	都市傳説	都市怪谈
117738	0	一如所料	不出所料/果然/正如所料
117730	0	揀樓	看房/选房/挑房子
117739	0	一己私慾	个人私欲
117751	0	不為人知	鲜为人知
117792	0	外科口罩	医用口罩
117779	0	唔清唔楚	不清不楚/糊里糊涂/含糊不清
117762	0	先旨聲明	事先声明/先声明/特此声明
117799	0	大條道理	理直气壮/理所当然/振振有词
117804	0	天王巨星	巨星/超级巨星
117824	0	密切留意	密切关注/密切注意
117830	0	循環再用	循环利用/回收再利用
117811	0	好死唔死	偏偏在这个时候/偏偏这么不巧/真是倒霉
117823	0	寂寂無名	默默无闻/籍籍无名
117822	0	學有所成	学业有成
117850	0	抱憾終生	抱憾终身/遗憾终生/抱恨终身
117847	0	把心一橫	横下心/狠下心/下定决心
117842	0	憂柴憂米	为柴米发愁/为生计发愁/为生活担忧
117856	1	搞出人命	搞大肚子/让人怀孕
117881	0	逆向思維	反向思维
117898	0	死口唔認	死不承认/矢口否认/坚决否认
117870	0	時光倒流	时光倒转
117854	0	揮之不去	难以忘怀/无法摆脱
117913	0	衣衫不整	衣冠不整
117918	0	流動電話	手机/移动电话
117959	0	糖衣陷阱	糖衣炮弹
117933	0	turn out	结果/最终
117954	0	無處不在	无所不在
117940	0	温馨提示	友情提醒
117956	0	紙包飲品	纸盒装饮料/盒装饮料
117969	0	笑中帶淚	强颜欢笑
117987	0	社會運動	政治运动
117979	0	由細到大	从小到大/自幼/从小
118004	0	順帶一提	顺便一提
118002	0	騎馬過海	操你妈/肏你妈
118008	0	陳年舊事	往事/旧事
118022	0	全球暖化	全球变暖
118035	0	父	父亲/爸爸
118041	0	點心車	推车
118036	0	一親芳澤	亲近/接近
118054	0	油	油腻
118059	0	遣散費	解雇费
118061	0	證件相/証件相	证件照
118065	0	管理處	管理办公室
118071	0	瘋狗症	狂犬病
118078	0	泥頭車	渣土车/自卸车
118072	0	玩電話	恶作剧电话/恶搞电话
118066	0	祭水幽	水幽祭/祭水鬼
118076	0	燒銀紙	烧钱/挥霍钱财
118080	0	異世界	穿越世界
118086	0	搜查令	搜查证
118081	1	汽水機	饮料机
118101	0	妄想症	偏执狂
118092	0	影印機	复印机
118105	0	坎培拉	堪培拉
118110	0	主力牆	承重墙
118111	0	自動售賣機	自动售货机
118112	0	既得利益者	既得利益集团
118118	0	公共交通工具	公共交通
118121	0	放下心頭大石	如释重负/松了一口气
118115	0	袋錢入你袋/塞錢入你袋	教你一招/传授经验/指点迷津
118125	0	去盡	尽全力/竭尽全力/全力以赴
118127	0	職業無分貴賤	职业不分贵贱/职业无贵贱之分
118147	0	訓導主任	德育主任
118136	0	生理時鐘	生物钟
118140	0	永不錄用	永不雇用
118131	1	世界大戰	激烈冲突/大打出手
118130	0	自介	自我介绍
118162	0	温水煮蛙	温水煮青蛙
118172	0	實用面積	套内面积
118171	1	屌到反艇	骂得狗血淋头/骂得体无完肤/骂得抬不起头
118170	0	笑到有腹肌	笑出腹肌/笑到肚子疼/笑到腹肌都出来了
118173	0	問到口啞/問到口啞啞	问得哑口无言/问得无言以对
118177	0	fat fat	发大财/赚大钱/发财致富
118188	0	內八	内八字
118198	0	齒頰留香	回味无穷
118180	0	開則	布局设计/户型设计
118179	0	⋯到嘔電	⋯到极点/⋯到极致/⋯到爆
118202	0	產檢	产前检查
118197	0	蝕到入肉	亏得血本无归/亏得惨重/亏得肉疼
118205	0	個人資料	个人信息
118226	0	演藝學院	香港演艺学院
118228	0	迴旋木馬	旋转木马/回转木马
118229	0	機動遊戲	游乐设施
118213	0	後知後覺	事后才察觉
118232	0	有血有汗	辛勤/努力/付出心血
118215	0	慘過食屎	惨不忍睹/惨绝人寰/糟糕透顶
118214	0	難聽過粗口	比脏话还难听/比骂人还难听
118239	0	填詞人	作词人
118250	0	啱音	合音/音调合适
118292	0	句	个/小时
118263	0	地積比	容积率/建筑面积比
118298	0	咋咋聲/喳喳聲/渣渣聲/jar jar聲/ja ja聲	滋滋声/吱吱声
118299	0	閃閃發光	闪烁/闪耀
118322	0	字素	字形
118323	0	為時已晚	已经来不及了
118321	0	咋咋聲/喳喳聲	马上/立刻/赶紧/快快地
118209	0	利益輸送	暗箱操作/权钱交易
118348	0	新冠肺炎/新型肺炎	新型冠状病毒肺炎
118352	0	強化玻璃	钢化玻璃
118350	0	武肺	武汉肺炎
118236	0	人如其名	名副其实/名不虚传
118357	0	老母麪	妈咪面/妈妈面
118356	0	爆疫	疫情暴发/疫情爆发
118346	0	新冠病毒	新型冠状病毒
118371	0	weak	虚弱/软弱/无力
118372	0	jacuzzi	按摩浴缸/冲浪浴缸
118411	0	航拍機	航拍无人机/航拍飞行器
118405	0	合作無間	密切合作/紧密合作
118417	0	大派用場	派上大用场/大有用处
118438	0	濾杯	滴滤杯
118418	0	跣呔	打滑/侧滑
118426	0	心臟衰竭	心力衰竭
118419	0	雪呔	雪地轮胎/防滑轮胎
118442	0	染疫	感染/染病
118441	0	核子彈	核弹/原子弹
118471	0	暈低	晕倒/昏倒
118480	0	一筆過	一次性/一笔付清
118453	0	線口	调门/调子
118479	0	靛	靛蓝/靛青
118485	0	感謝祭	感恩回馈活动/答谢活动/促销活动
118487	0	二次	再次/重新
118492	0	呈分試	校内评估/校内考试
118495	0	夜期	夜盘/夜市
118499	0	陰公豬	可怜虫/可怜人
118506	0	辭	辞退/解雇/开除
118516	0	年青人	年轻人/青少年
118517	0	年輕人	青少年/小伙子
118526	0	鮫魚	马鲛鱼/鲅鱼
118520	0	走唔甩雞	逃不掉/跑不掉/甩不掉
118519	0	走唔甩	逃不掉/躲不掉/免不了
118545	0	地積比率	容积率/建筑面积比
118532	0	流落街頭	露宿街头
118558	0	歸邊	站队/选边
118560	0	air	投出三不沾/投出空气球
118566	1	一半半	一半一半/五五开
118564	0	一隻手掌拍唔響	一个巴掌拍不响
118567	0	話口唔埋	话音刚落/话还没说完/话音刚落就
118568	0	泊街	路边停车/街边停车
118570	0	反超前	反超/逆转
118571	0	必理痛	扑热息痛/对乙酰氨基酚
118569	0	大針	三不沾/空气球
118585	0	直斥其非	直言不讳/当面斥责/当面指责
118572	0	行使價	行权价/执行价
118574	0	低低哋	智力低下/弱智/智障
118573	0	一額汗	捏一把汗/心有余悸
118579	0	激氣	气人/气死我了/真气人
118592	0	施刀	动手术/开刀
118603	0	朝⋯晚⋯	从早到晚
118601	0	漁人	渔夫/渔民
118616	0	發佈會/發布會	记者会/新闻发布会
118609	0	部曲	家兵/私兵
118608	0	暫避	暂时避开/暂时回避
118607	0	暫告一段落	暂时告一段落
118621	0	未至於	不至于
118618	0	清水樓	毛坯房/清水房
118619	0	易服	易装/变装
118622	1	滿	完成
118629	0	副校	副校长
118627	0	翻查	查阅/查找/检索
118646	0	檔	文件/档案
118640	0	模組	模块/组件
118643	0	機長	飞行员
118633	0	極速	飞速/疾速
118631	0	風化案	性犯罪/猥亵案
118660	0	辣殺	垃圾
118655	0	正價	原价
118667	0	跪求	恳求
118659	0	眼殘	眼瞎/视力差/眼神不好
118676	0	滑浪	冲浪
118689	0	強檢	强制检测/强制筛查
118685	0	內銀/內銀股	内地银行股
118691	0	參賽者	选手
118694	0	紅油	辣椒油
118700	0	淫賊	采花贼
118696	0	消委會	消费者委员会
118699	0	淫娃	荡妇/妖女
118705	0	化油	脱色油
118709	0	滅團	团灭
118718	0	跑步徑	跑道/跑步道
118719	0	煮嘢	做饭/做菜
118723	0	化寶爐	纸钱炉
118735	0	馬戲班	马戏团
118737	0	班	潘
118727	0	爭飯食	抢饭碗/争饭碗
118742	0	換更	换班/交接班
118747	0	煎煑/煎煮	煎
118746	0	鼠患	鼠灾
118756	0	卡牌/咭牌	卡片
118761	0	牙	阿
118760	0	雜扒	什锦扒
118765	0	特訓	特殊训练
118778	0	淑	温柔/善良
118782	0	宣	宣布/宣告/声明
118787	0	肇	开始/引发
118799	0	訓	教训/教导
118800	0	確	确实/正确/真实
118803	0	廈	大厦/大楼
118802	0	惑	迷惑/困惑
118801	0	慮	忧虑/焦虑/考虑/思虑
118810	0	馳	奔驰/驰骋
118806	0	侍	伺候/服侍/照料
118809	0	懦	懦弱/胆小
118808	1	曝	曝光/揭露/暴露
118812	1	僚	同事/同僚
118813	0	徙	迁徙/迁移
118814	0	眸	眼睛/瞳孔
118820	0	祀	祭祀/祭拜/供奉
118815	0	剿	剿灭/消灭/铲除
118845	0	模擬考試	模拟测验
118869	0	如無意外	如果不出意外/如果没有意外
118878	0	PA	制片助理/制作助理
118877	0	旁系血親	旁系亲属
118884	0	常規菜	常规蔬菜/普通蔬菜
118881	0	叫天不應，叫地不聞	叫天天不应，叫地地不灵
118899	0	武術指導	动作指导
118887	0	蚊患	蚊灾/蚊虫泛滥
118945	0	傻閪	傻逼/傻屄
118989	0	財自	财务自由
118994	0	點先	怎么/如何
118995	0	預咗	预料到/预想到/早就料到
118997	0	回	返回/回去/回来
119001	0	行山竹	登山杖/登山手杖
119013	0	配上	搭配/配以
119010	0	無薪假期	无薪假/无薪休假
119005	0	傾囊相授	毫无保留地传授
119018	0	周轉不靈	资金周转不灵/资金周转困难
119023	0	基因改造	基因工程
119022	0	輔助轆	辅助轮/平衡轮/训练轮
119029	0	現屆	本届/这一届
119031	0	失球	丢球
119025	0	NPC	非玩家角色
119032	0	界外球	边线球
119037	0	交由	交给/委托/授权
119036	0	打甩	打掉/打脱
119034	0	更甚	更为严重
119047	0	盲反	盲目反对/无脑反对
119042	0	重症	重病
119045	0	又盛/又剩	等等/诸如此类
119046	0	新盤	新楼盘/新房/新物业
119041	0	百病纏身	病痛缠身/疾病缠身
119049	0	盲	盲目/瞎
119053	0	破頂	破纪录/创新高
119055	0	社署	社福署
119058	1	普通科	全科
119075	0	尚算	还算/尚可
119077	0	行李箱	行李
119072	0	答題技巧	解题技巧
119065	0	隔空	远程
119080	0	雞粉	鸡精
119085	0	糊	和/胡
119087	0	老納	老衲
119088	0	醫生紙	病假条/医生证明/医疗证明
119097	1	網	网络
119093	0	大絕	大招/必杀技/终极技能
119096	0	網聚	网友聚会
119089	0	病假紙	病假条/病假证明/病假单
119099	0	網紅	网络红人
119100	0	網名	网络昵称
119098	0	網軍	网络水军
119105	0	缺貨	断货
119101	0	網名嚟啫	只是个网名而已/就是个网名罢了
119106	0	入罪	定罪/判罪
119108	0	重置	复位
119114	0	老蘭	兰桂坊
119115	0	考車	考驾照
119117	0	好耐之前/好耐以前	很久以前/好久以前
119116	0	好耐	很久/好久/很长时间
119118	0	聖殿	神殿
119132	0	正苦	正府
119142	0	蝕錢	亏钱/赔钱
119155	0	專訊	专题报道/特别报道
119148	0	全靠	全凭
119145	0	二頭肌	肱二头肌
119143	0	蝕讓	亏本出售/折价出售
119139	0	該處	那里/那儿
119175	0	喝止	制止
119177	0	唉屌	唉我去/唉真是的/唉烦死了
119187	0	副選	替补/候补
119197	1	倒水	倾盆大雨/瓢泼大雨
119195	0	偵測	探测/检测
119205	0	亂拋垃圾	乱扔垃圾
119203	0	仇	仇视/敌视
119200	0	作故仔	编故事/瞎编/胡编
119213	0	細佬妹	弟弟妹妹
119206	0	乾	乾
119222	0	龜速	慢速/缓慢
119219	0	放售	出售/售卖/挂牌出售
119221	0	放租	出租/招租
119225	0	扣起	扣上/扣住
119230	1	樹窿	树洞
119236	0	守規矩	遵守规则
119245	0	破	超过/突破
119255	1	純數/純粹數學	纯数学
119250	0	穩	必须/一定
119254	0	籃底	篮下/篮筐附近/篮筐周围
119261	0	茄醬	番茄酱
119264	0	裸	仓促/匆忙/草率
119260	0	自僱	个体经营
119256	0	累事	惹麻烦/添乱/坏事
119272	0	轉陣	变换阵型/调整阵型/转移阵地
119276	1	member	同志/同性恋者
119281	0	金菇	金针菇
119278	1	鎖車	锁车轮
119289	0	靜待	静候
119282	0	錢途	财路
119284	0	陰招	损招/卑鄙手段
119306	0	冥幣	纸钱
119307	0	按/案	备注/批注/注释
119309	0	冷氣軍師	键盘侠/空调军师
119316	0	乾	腌/风干/晒干
119317	0	牙仔	乳牙/奶牙
119321	0	wor	哦/啊
119320	0	pro	专业/熟练/精通
119322	0	office	办公室/写字楼
119328	0	gen	生成/产生
119325	0	event	活动/事件
119323	0	loop	重复/循环
119326	0	client	客户/顾客/委托人
119330	1	孖寶	双宝/双胞胎/一对
119327	0	real	真实的/真正的
119331	0	飆煙	冒烟/喷烟
119332	0	走地	散养/放养
119340	0	娘媽	妈祖/天后
119339	0	媽娘/馬娘	妈祖/天后娘娘
119346	0	舊電池	过气政客/失势政客
119345	0	彈弓刀/彈簧刀	跳刀
119349	0	倉務員	仓库管理员/仓管员
119350	0	之鬼	之最
119343	0	滾瀉屎	惹上大麻烦/摊上大事了/倒大霉
119364	0	心頭好	最爱/心爱之物
119365	0	陸運會	运动会/田径运动会
119366	0	水運會	游泳比赛/游泳运动会
119368	0	扽出嚟	生出来/生下来
119394	0	攪拌器	打蛋器
119383	0	停屍間	停尸房/太平间
119412	0	水族箱	鱼缸
119407	0	琺瑯質	牙釉质/珐琅质
119414	0	F5	刷新/按F5
119420	0	做生做死	拼命工作/卖命干活/累死累活
119422	0	慶	庆祝/庆贺
119314	0	中童	大童/学龄儿童
119428	0	龜	迟到/拖延
119427	0	較	比较/较为/相对
119430	0	丁地	宅基地
119424	0	有時候	偶尔/间或
119431	0	幼幼	幼儿/幼童/小孩子
119436	0	客運站	客运总站/客运枢纽
119439	0	medic	医学
119441	0	叫人	打招呼/问候
119446	0	嗌人	打招呼/问候
119445	0	長命契	联权共有/共同共有
119435	0	冒警	假冒警察/冒充警察
119448	1	電	电报
119456	0	賞花	观花
119453	0	掌背	手背
119461	0	消息人士	知情人士
119462	0	無可限量	前途无量/不可限量/潜力无限
119457	0	白電	白色家电
119458	0	黑電	黑色家电/家用电器
119469	0	醮師	道士乐师/道教乐师
119473	0	月球人	月入百万的人/月薪百万的人
119474	0	骹	小腿
119475	0	髇/骹	响箭
119478	0	牙骹戰/牙鉸戰	面子之争/争面子/面子战
119477	0	藩屬國	附属国
119483	0	齊黑	天黑/夜幕降临
119489	0	理事會	委员会/董事会
119488	0	浮泡/浮抱	浮标/救生圈
119494	0	層壓式推銷	传销/多层次营销
119492	0	理事長	主席/会长
119498	1	黑	黑暗/阴险/邪恶
119493	0	專業試	专业考试
119497	0	禾	我
119490	0	星球人	周薪百万的人/周薪百万者
119495	0	送車尾	错过车/没赶上（车）
119500	2	架	绑架/劫持
119503	0	關⋯蛋治	关……屁事/关……鸟事
119506	0	集體回憶	集体记忆
119508	0	仲係/重係	还是/仍然是/更是
119513	0	credit	额度/信用额度
119521	0	核戰	核战争
119522	0	日子有功	日积月累/久而久之
119520	0	行內人	业内人士/内行人/行家
119517	0	學精	学乖/长记性
119519	0	頸梗膊痛	颈肩酸痛/脖子僵硬肩膀痛
119525	0	穀飼	谷物饲养
119514	0	cred	学分
119523	0	仲使問	还用说/不用说/不必问
119528	0	崩堤	决堤/溃堤
119536	0	人造草	人造草坪/人工草皮
119529	0	凸/突	过头/过多/过分
119531	0	暗	哄睡/哄着
119539	0	生活指數	生活成本指数
119538	0	鮨	寿司
119540	0	BB/啤啤	宝宝/宝贝/小宝贝/宝宝脸/幼稚/天真/不成熟
119546	0	票息	息票
119552	0	讚壞	夸坏/捧坏
119543	0	酸枝	红木/紫檀木
119550	0	大礙	大问题
119549	0	赤鱲角	赤鱲角
119553	0	擺盤	装饰/点缀
119563	0	有幾唔閒	不值一提/不足挂齿
119560	0	蟻躝	慢如蜗牛/慢吞吞
119554	0	壇	界/圈子
119555	0	識波	懂球/懂球技
119564	0	煞車痕	刹车痕/刹车印
119559	0	班嘢	那帮人/那群家伙/那些人
119565	0	關係到	涉及到/与...有关
119558	0	未開化	野蛮
119573	0	無厘啦更/無厘𠸎耕	不着边际/不着调/离谱
119578	0	隻	个月
119579	0	單車手	自行车手
119582	2	房	房间/隔间/舱室
119581	0	聲	声音/嗓音
119585	1	聲	名誉/荣誉
